ListFormatIsList,SpecialSymbolsCount,WordsCount,SymbolCount,Lowercase,Uppercase,LastSymbolPd,FirstKeyWord,PrevElementMark,CurElementMark,FullBold,Alignment,KeepLinesTogether,LeftIndentation,LineSpacing,NoSpaceBetweenParagraphsOfSameStyle,OutlineLevel,RightIndentation,SpaceAfter,SpaceBefore,SpecialIndentation
FALSE,0,2,11,FALSE,FALSE,,,c1,c1,FALSE,Left,FALSE,0,1.079166667,FALSE,BodyText,0,8,0,0
FALSE,1,2,13,FALSE,FALSE,,,c1,c1,FALSE,Left,FALSE,0,1.079166667,FALSE,BodyText,0,8,0,0
FALSE,3,3,24,FALSE,TRUE,.,,c1,c1,FALSE,Left,FALSE,0,1.079166667,FALSE,BodyText,0,8,0,0
FALSE,0,2,22,FALSE,FALSE,,,c1,c1,FALSE,Left,FALSE,0,1.079166667,FALSE,BodyText,0,8,0,0
FALSE,1,4,20,FALSE,FALSE,.,,c1,c1,FALSE,Left,FALSE,0,1.079166667,FALSE,BodyText,0,8,0,0
FALSE,0,1,13,TRUE,TRUE,,,c1,c1,FALSE,Left,FALSE,0,1.079166667,FALSE,BodyText,0,8,0,0
FALSE,2,1,39,FALSE,FALSE,,,bb,a1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,0
FALSE,0,1,10,FALSE,FALSE,,,n0,bb,FALSE,Center,FALSE,0,1,FALSE,Level1,0,5,5,0
FALSE,3,7,94,FALSE,FALSE,,,a1,a2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,0
FALSE,3,9,151,FALSE,FALSE,,TitleLevel2,a2,a2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,0
FALSE,3,11,115,FALSE,FALSE,,TitleLevel2,a2,a2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,0
FALSE,2,9,180,FALSE,FALSE,,TitleLevel2,a1,a2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,0
FALSE,2,14,131,FALSE,FALSE,,TitleLevel2,a2,a2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,0
FALSE,2,7,103,FALSE,FALSE,,,a2,a1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,0
FALSE,2,2,8,TRUE,TRUE,,TitleLevel2,a2,a2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,0
FALSE,1,1,37,TRUE,FALSE,,,a1,a1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,0
FALSE,2,8,68,FALSE,FALSE,,TitleLevel2,a2,a2,TRUE,Justify,FALSE,0,1.5,FALSE,Level1,0,0,0,0
FALSE,1,6,83,TRUE,FALSE,,,a1,a1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,0
FALSE,1,1,37,TRUE,FALSE,,,a2,a1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,5,58,502,FALSE,FALSE,.,,bb,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,1,8,TRUE,FALSE,,,n0,bb,FALSE,Center,FALSE,0,1,FALSE,Level1,0,5,5,0
FALSE,2,61,460,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,23,201,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,0,8,83,FALSE,FALSE,,,b0,b0,TRUE,Center,FALSE,0,1,FALSE,Level1,0,5,5,0
FALSE,2,26,277,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,58,535,FALSE,FALSE,:,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,2,15,132,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,7,77,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,5,7,66,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,2,17,155,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,1,8,70,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,1,11,101,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,2,21,172,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,9,67,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,2,7,63,FALSE,FALSE,.,,c1,b1,FALSE,Left,FALSE,0,1.079166667,FALSE,BodyText,0,8,0,0
FALSE,3,33,222,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,71,580,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,7,67,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,3,24,258,FALSE,FALSE,.,,n0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,5,50,393,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,7,19,159,FALSE,FALSE,;,listLevel1,c2,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,7,82,644,FALSE,FALSE,,listLevel1,d0,d0,FALSE,Justify,FALSE,-7.1,1.5,TRUE,BodyText,0,0,0,0
FALSE,7,25,229,FALSE,FALSE,;,listLevel1,d0,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
TRUE,1,4,27,FALSE,TRUE,;,,c2,d2,FALSE,Justify,FALSE,28.35,1.5,TRUE,BodyText,0,0,0,18
TRUE,2,8,61,FALSE,FALSE,.,,b1,b2,FALSE,Justify,FALSE,3.5,1.5,TRUE,BodyText,0,0,0,21
FALSE,5,82,675,FALSE,FALSE,:,,d0,c2,FALSE,Justify,FALSE,-7.1,1.5,TRUE,BodyText,0,0,0,-35.45
TRUE,5,45,447,FALSE,FALSE,:,,d2,d2,FALSE,Justify,FALSE,28.35,1.5,TRUE,BodyText,0,0,0,18
TRUE,2,7,46,FALSE,TRUE,;,,d2,d2,FALSE,Justify,FALSE,28.35,1.5,TRUE,BodyText,0,0,0,18
TRUE,3,10,75,FALSE,TRUE,;,,d2,d2,FALSE,Justify,FALSE,28.35,1.5,TRUE,BodyText,0,0,0,18
TRUE,6,10,75,FALSE,TRUE,,,d2,d2,FALSE,Justify,FALSE,28.35,1.5,TRUE,BodyText,0,0,0,18
TRUE,3,10,80,FALSE,TRUE,;,,d2,d2,FALSE,Justify,FALSE,28.35,1.5,TRUE,BodyText,0,0,0,18
TRUE,2,10,82,FALSE,FALSE,.,,n0,b2,FALSE,Justify,FALSE,3.5,1.5,TRUE,BodyText,0,0,0,21
FALSE,1,20,163,FALSE,FALSE,.,,d2,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,5,56,573,FALSE,FALSE,,,b2,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,36,322,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,11,133,1102,FALSE,FALSE,,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,16,147,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,82,706,FALSE,FALSE,,,c1,c1,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,44,372,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
TRUE,1,7,48,FALSE,TRUE,;,,d2,d2,FALSE,Justify,FALSE,28.35,1.5,TRUE,BodyText,0,0,0,18
FALSE,9,82,619,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,10,92,FALSE,FALSE,,,d4,d5,FALSE,Justify,FALSE,3.5,1.5,FALSE,BodyText,0,0,0,0
FALSE,2,13,110,FALSE,FALSE,.,,d5,d5,FALSE,Justify,FALSE,3.5,1.5,FALSE,BodyText,0,0,0,0
FALSE,2,14,103,FALSE,FALSE,:,,d5,c2,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,9,82,FALSE,TRUE,;,listLevel1,c2,d4,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,25,154,FALSE,FALSE,;,listLevel1,d4,d5,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,15,113,FALSE,FALSE,,,c2,d4,FALSE,Justify,FALSE,3.5,1.5,FALSE,BodyText,0,0,0,0
FALSE,2,10,89,FALSE,FALSE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,30,223,FALSE,FALSE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,33,258,FALSE,FALSE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,22,203,FALSE,TRUE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,23,174,FALSE,FALSE,.,listLevel1,d5,d5,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,80,653,FALSE,TRUE,;,listLevel1,c2,d4,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,12,97,FALSE,TRUE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,14,105,FALSE,FALSE,:,,d5,c2,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,28,259,FALSE,TRUE,;,listLevel1,d4,d5,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,39,310,FALSE,FALSE,.,listLevel1,d5,d5,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,27,192,FALSE,TRUE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,16,144,FALSE,FALSE,.,,n0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,20,169,FALSE,FALSE,.,,d5,c1,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,49,467,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,3.4,1.5,FALSE,BodyText,0,0,0,-35.45
TRUE,3,5,44,FALSE,FALSE,",",,d1,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,3,6,53,FALSE,FALSE,",",,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,3,5,39,FALSE,FALSE,",",,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
FALSE,1,5,45,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
TRUE,3,9,78,FALSE,FALSE,",",,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,3,5,36,FALSE,FALSE,",",,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,1,3,31,FALSE,FALSE,;,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,5,16,106,FALSE,FALSE,;,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,4,22,118,FALSE,FALSE,;,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,4,24,138,FALSE,FALSE,;,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,4,28,177,FALSE,FALSE,;,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,4,9,53,FALSE,FALSE,",",,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,5,19,147,FALSE,FALSE,;,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,4,15,83,FALSE,FALSE,;,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
TRUE,4,21,132,FALSE,FALSE,.,,d2,d3,FALSE,Justify,FALSE,14.2,1.5,TRUE,BodyText,0,0,0,21.8
FALSE,7,169,1359,FALSE,FALSE,.,,d3,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,117,980,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,136,1178,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,149,1211,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,84,680,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
TRUE,5,35,202,FALSE,FALSE,;,,d2,d2,FALSE,Justify,FALSE,18,1.5,TRUE,BodyText,0,0,0,18
FALSE,5,76,667,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,9,136,1083,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,8,223,1793,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,26,274,FALSE,FALSE,.,,n0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,5,101,897,FALSE,FALSE,,,c1,c1,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,99,750,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,9,72,FALSE,FALSE,,TitleLevel2,n0,b2,FALSE,Left,TRUE,0,1.079166667,FALSE,Level2,0,0,2,0
TRUE,2,5,45,FALSE,FALSE,;,,d2,d2,FALSE,Justify,FALSE,35.45,1.5,TRUE,BodyText,0,8,0,18
FALSE,1,8,78,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,-35.45
TRUE,1,6,54,FALSE,FALSE,;,,d2,d2,FALSE,Justify,FALSE,35.45,1.5,TRUE,BodyText,0,8,0,18
TRUE,2,11,108,FALSE,FALSE,.,,d2,d3,FALSE,Justify,FALSE,35.45,1.5,TRUE,BodyText,0,0,0,18
FALSE,4,19,147,FALSE,TRUE,.,,c2,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
TRUE,1,3,33,FALSE,FALSE,;,,c2,d2,FALSE,Justify,FALSE,35.45,1.5,TRUE,BodyText,0,8,0,18
FALSE,4,27,235,FALSE,FALSE,,,d0,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,0
FALSE,6,44,373,FALSE,FALSE,.,,d0,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,6,126,1123,FALSE,FALSE,.,,d0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,35,339,FALSE,TRUE,.,,d0,d0,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,5,105,852,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,9,219,1949,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,8,63,FALSE,FALSE,:,,d3,c2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,0
FALSE,5,75,733,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,7,149,1336,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,30,250,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,33,319,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,12,183,1534,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,85,694,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,7,235,2012,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,12,136,FALSE,FALSE,,TitleLevel2,n0,b2,FALSE,Center,TRUE,0,1.079166667,FALSE,Level2,0,0,2,0
FALSE,8,65,552,FALSE,FALSE,,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,46,422,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,39,328,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,8,48,373,FALSE,FALSE,,,n0,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,58,514,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,-35.45
FALSE,4,110,896,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,10,162,1246,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,43,388,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,-35.45
FALSE,4,70,560,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,54,421,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,70,516,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,94,810,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,58,456,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,81,672,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,6,120,1028,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,-35.45
FALSE,7,86,729,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,8,66,FALSE,FALSE,.,TitleLevel2,c1,b2,FALSE,Center,FALSE,0,1.079166667,FALSE,BodyText,0,8,0,0
FALSE,2,61,503,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,8,0,-35.45
FALSE,2,23,187,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,7,49,311,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,8,64,FALSE,TRUE,;,listLevel1,c2,d4,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,34,234,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,40,358,FALSE,FALSE,.,,b2,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,5,45,FALSE,TRUE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,7,56,FALSE,FALSE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,5,38,FALSE,TRUE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,7,52,FALSE,TRUE,;,listLevel1,d4,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,2,44,354,FALSE,FALSE,.,,d5,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,9,85,FALSE,FALSE,.,,d5,d5,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,22,207,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,129,1215,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,7,355,2787,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,58,535,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,8,158,1276,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,3,15,148,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,7,327,2752,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,7,138,1083,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,17,147,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,5,48,443,FALSE,FALSE,,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,4,73,627,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,FALSE,BodyText,0,0,0,-35.45
FALSE,1,5,36,FALSE,FALSE,;,listLevel1,c2,d4,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,0
FALSE,4,44,418,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,0
FALSE,3,54,478,FALSE,FALSE,,,c1,c1,FALSE,Center,FALSE,0,1.5,FALSE,BodyText,0,8,0,-35.45
FALSE,2,6,47,FALSE,FALSE,;,listLevel1,d4,d5,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,0
FALSE,1,8,63,FALSE,FALSE,:,,d6,c2,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,1,6,55,FALSE,FALSE,;,,d5,d5,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,0
FALSE,5,20,149,FALSE,TRUE,.,,c2,d0,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,0
FALSE,6,46,377,FALSE,FALSE,.,,d0,d0,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,0
FALSE,4,25,225,FALSE,FALSE,.,,d0,c1,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,5,36,341,FALSE,TRUE,;,listLevel1,d0,d0,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,0
FALSE,2,49,465,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,4,28,237,FALSE,FALSE,,,d0,d0,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,0
FALSE,2,46,415,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,11,107,FALSE,TRUE,;,listLevel1,d4,d5,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,15,141,FALSE,TRUE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,23,178,FALSE,TRUE,;,listLevel1,c2,d4,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,1,11,86,FALSE,FALSE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,1,4,36,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,22,220,FALSE,FALSE,.,,d5,c1,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,1,10,57,FALSE,TRUE,;,listLevel1,d5,d5,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,1,12,89,FALSE,TRUE,.,,d5,d5,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,18,169,FALSE,FALSE,:,,c1,c2,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,3,3,25,FALSE,TRUE,",",listLevel1,d1,d2,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
FALSE,2,21,203,FALSE,FALSE,.,,c1,c1,FALSE,Justify,FALSE,0,1.5,TRUE,BodyText,0,0,0,-35.45
